Carimbo de data/hora,Endereço de e-mail,Qual é a sua idade?,Gênero,Quais plataformas de mídia social você costuma usar?,Cidade onde Mora,Sexo,Está empregado,Qual sua renda mensal bruta para custo de vida,Você têm religião?,Qual sua religião?,Qual é o tempo médio que você passa nas redes sociais todos os dias em horas?,"Numa escala de 1 a 5, quão facilmente você se distrai?  (Sendo 1 pouco e 5 muito)  ",Você acha difícil se concentrar nas coisas?    ,Pratica esporte com que frequência mensal?,Com que frequência você se distrai com as redes sociais quando está ocupado fazendo alguma coisa?,Com que frequência você se sente deprimido ou está deprimido?    ,Com que frequência você usa mídias sociais sem um propósito específico?,"Numa escala de 1 a 5, com que frequência você se compara a outras pessoas de sucesso através do uso das redes sociais?",Como você se sente quando vê publicações de pessoas mostrando vidas aparentemente perfeitas?,"Como você se sente ao receber poucos ""likes"" em suas postagens?",Você sente que o uso das redes sociais impacta seu humor de forma positiva ou negativa?,Dificuldade para dormir,Qual o impacto que você acredita que as redes sociais causam em você? (sendo 1 muito negativo e 5 muito positivo ),Você acha que passa mais tempo nas redes sociais do que gostaria? ,Como você reage quando vê comentários negativos ou críticas em suas postagens?,"Com que frequência você busca validação por meio de ""curtidas"" ou outros recursos das redes sociais?",Com que frequência você usa mídias sociais sem um propósito específico? ,Você já experimentou sentimentos de inveja ou inferioridade ao se comparar com outras pessoas nas redes? (Ex.: Aquele momento em que você abre a rede social do amigo e pensa dei errado para caramba),Já foi diagnosticado por um profissional com algum dos itens: [Nenhum],Já foi diagnosticado por um profissional com algum dos itens: [Depressão],Já foi diagnosticado por um profissional com algum dos itens: [Ansiedade],Já foi diagnosticado por um profissional com algum dos itens: [Estresse],Já foi diagnosticado por um profissional com algum dos itens: [TDAH],Já foi diagnosticado por um profissional com algum dos itens: [Transtorno Bipolar],Já foi diagnosticado por um profissional com algum dos itens: [Transtorno de ansiedade social :],"Já foi diagnosticado por um profissional com algum dos itens: [Fobia de Perda de Conexão ( Ansiedade relacionada à ausência de acesso ao celular ou redes sociais, causando angústia e desconforto.]",Já foi diagnosticado por um profissional com algum dos itens: [Transtorno Obsessivo-Compulsivo (TOC)],Já foi diagnosticado por um profissional com algum dos itens: [Transtorno de Estresse Pós-Traumático (TEPT)],Já foi diagnosticado por um profissional com algum dos itens: [Dislexia]
2024-11-16 08:56:56,perkinsmatthew@example.net,47.0,Feminino,sdv-pii-fwsuw,sdv-pii-wc4po,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Evangélico,4.0,3.0,1,Nenhuma,3,3.0,4.0,1.0,3.0,4.0,,Nenhuma,3,Sim,Triste,1.0,0.0,,False,False,False,False,False,False,False,False,False,False,False
2024-11-18 12:04:04,joshuagrant@example.net,46.0,Feminino,sdv-pii-dfmps,sdv-pii-f06jf,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,nenhuma,3.0,5.0,3,Todos os dias,3,0.0,2.0,1.0,3.0,5.0,Positiva,Nenhuma,2,Não,Indiferente,1.0,0.0,,False,False,False,False,False,False,False,False,False,False,False
2024-11-16 13:04:12,torresrobert@example.net,60.0,Feminino,sdv-pii-5guu4,sdv-pii-ho6uy,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Católico,4.0,2.0,2,Até 4 vezes,3,1.0,3.0,4.0,4.0,5.0,Negativa,Muita,3,Não,Indiferente,0.0,2.0,,True,False,True,False,False,False,False,False,False,False,False
2024-11-16 09:18:16,langchristina@example.net,53.0,Feminino,sdv-pii-nxa61,sdv-pii-xhqz1,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Outros,2.0,4.0,3,Até 4 vezes,3,1.0,2.0,2.0,2.0,3.0,Positiva,As vezes,3,Não,Penso sobre a critica,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False
2024-11-16 21:22:52,ywood@example.net,60.0,Feminino,sdv-pii-ucecy,sdv-pii-vlwqq,Cisgênero (é o sexo que nasceu),Sim,Até 20 mil,Sim,Evangélico,5.0,3.0,1,Até 8 vezes,2,4.0,3.0,1.0,5.0,5.0,Positiva,Muita,3,Sim,Indiferente,3.0,3.0,,False,False,True,True,False,False,False,False,False,False,False
2024-11-16 08:56:56,johnrobinson@example.com,35.0,Feminino,sdv-pii-pg2zq,sdv-pii-0d922,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,4.0,2.0,1,Até 4 vezes,3,0.0,5.0,2.0,2.0,1.0,Negativa,Nenhuma,3,Não,Indiferente,0.0,3.0,Não,True,False,True,True,False,False,False,False,False,False,False
2024-11-18 21:19:23,twilliams@example.org,53.0,Feminino,sdv-pii-8ihxd,sdv-pii-x11xl,Cisgênero (é o sexo que nasceu),Não,Atè 10 mil,Sim,Evangélico,1.0,1.0,3,Até 4 vezes,2,0.0,5.0,3.0,2.0,3.0,Negativa,Nenhuma,3,Sim,Triste,3.0,3.0,Sim,True,True,False,False,False,False,False,False,False,False,True
2024-11-16 08:56:56,hollyjohnson@example.org,38.0,Feminino,sdv-pii-rvaxv,sdv-pii-11alg,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Católico,3.0,3.0,4,Até 8 vezes,1,1.0,3.0,1.0,4.0,2.0,Positiva,Nenhuma,3,Sim,Triste,0.0,2.0,Sim,False,False,False,False,True,False,False,False,False,False,False
2024-11-16 08:56:56,jason25@example.org,43.0,Feminino,sdv-pii-pj4am,sdv-pii-fe2vi,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Evangélico,1.0,2.0,1,Até 4 vezes,2,2.0,2.0,3.0,1.0,3.0,Positiva,Nenhuma,3,Sim,Indiferente,0.0,3.0,,False,False,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,kristinlevine@example.org,60.0,Feminino,sdv-pii-fav71,sdv-pii-5qrgs,Cisgênero (é o sexo que nasceu),Não,Até 3 mil,Sim,Evangélico,4.0,1.0,3,Até 4 vezes,3,2.0,2.0,1.0,4.0,,Positiva,Nenhuma,3,Não,Estressado,1.0,2.0,Não,False,False,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,aaronhamilton@example.net,51.0,Feminino,sdv-pii-5iz94,sdv-pii-nvpas,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Creio em Deus,6.0,3.0,1,Até 4 vezes,2,0.0,5.0,1.0,3.0,1.0,Positiva,Nenhuma,3,Não,Triste,0.0,2.0,,True,True,True,False,False,False,False,False,False,False,False
2024-11-16 10:20:19,alexanderknox@example.org,19.0,Feminino,sdv-pii-29zdz,sdv-pii-dy89g,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Não,Católico,3.0,5.0,3,Até 4 vezes,2,1.0,2.0,5.0,4.0,3.0,Positiva,Nenhuma,5,Não,Indiferente,1.0,2.0,Sim,True,True,False,False,False,False,False,False,True,False,False
2024-11-16 08:56:56,edwardmcmillan@example.com,60.0,Feminino,sdv-pii-o17je,sdv-pii-mvtii,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Católico,1.0,5.0,1,Até 4 vezes,1,,2.0,1.0,1.0,3.0,Positiva,Nenhuma,3,Sim,Indiferente,3.0,4.0,Sim,False,False,True,False,False,False,False,False,False,False,False
2024-11-17 20:38:36,donwhite@example.com,42.0,Feminino,sdv-pii-r3ecm,sdv-pii-uiy4k,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Outros,3.0,5.0,1,Até 4 vezes,5,1.0,0.0,1.0,3.0,5.0,Positiva,Nenhuma,5,Não,Indiferente,1.0,2.0,,True,False,True,True,True,False,False,False,False,False,False
2024-11-16 08:56:56,zachary94@example.org,60.0,Feminino,sdv-pii-49fcc,sdv-pii-ztucb,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,2.0,4.0,5,Todos os dias,2,2.0,5.0,1.0,2.0,3.0,,Nenhuma,4,Sim,Penso sobre a critica,3.0,3.0,Sim,False,False,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,websterbrian@example.net,60.0,Feminino,sdv-pii-fnw7k,sdv-pii-25rbg,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Católico,1.0,1.0,2,Nenhuma,1,0.0,4.0,1.0,3.0,1.0,Positiva,Nenhuma,3,Sim,Ansioso,1.0,2.0,Sim,False,False,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,stevenssavannah@example.com,39.0,Feminino,sdv-pii-3gbuh,sdv-pii-t7voa,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,1.0,2.0,1,Até 8 vezes,1,1.0,2.0,1.0,5.0,3.0,Negativa,Nenhuma,4,Não,,1.0,3.0,,True,False,False,False,False,False,False,False,False,False,False
2024-11-16 09:22:18,kelsey61@example.net,48.0,Feminino,sdv-pii-1a9ns,sdv-pii-lxywx,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Evangélico,2.0,4.0,2,Até 4 vezes,1,1.0,2.0,2.0,3.0,3.0,Positiva,Muita,1,Não,Indiferente,2.0,0.0,Não,False,True,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,christina68@example.org,41.0,Feminino,sdv-pii-dym9u,sdv-pii-y9afn,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,2.0,3.0,4,Todos os dias,3,0.0,2.0,1.0,1.0,5.0,Positiva,Nenhuma,1,Não,Indiferente,1.0,3.0,,False,True,True,False,False,False,False,False,False,False,False
2024-11-16 11:51:50,katherine37@example.org,30.0,Feminino,sdv-pii-vay4q,sdv-pii-9nfgw,Cisgênero (é o sexo que nasceu),Sim,,Sim,Evangélico,6.0,4.0,1,Até 4 vezes,1,1.0,4.0,2.0,3.0,5.0,Positiva,Quando fico no cel à noite .,3,Sim,,2.0,1.0,,True,True,False,False,False,False,False,False,False,False,False
2024-11-18 21:19:23,blackjulie@example.net,60.0,Feminino,sdv-pii-270ds,sdv-pii-kux3j,Cisgênero (é o sexo que nasceu),Sim,Até 20 mil,Sim,Evangélico,6.0,1.0,1,Nenhuma,3,1.0,3.0,1.0,3.0,3.0,Positiva,Nenhuma,3,Não,Penso sobre a critica,2.0,5.0,Não,True,True,False,False,False,False,False,False,False,False,False
2024-11-16 19:39:07,hoffmanangela@example.net,29.0,Feminino,sdv-pii-dk5z9,sdv-pii-s0opc,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Não,,6.0,4.0,5,Até 4 vezes,1,0.0,3.0,3.0,3.0,3.0,Positiva,Nenhuma,4,Sim,Indiferente,1.0,,Não,False,False,True,False,False,False,False,False,False,False,False
2024-11-16 15:51:39,robertnguyen@example.net,19.0,Feminino,sdv-pii-p02lj,,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Evangélico,4.0,2.0,4,Até 4 vezes,1,0.0,3.0,,4.0,1.0,Positiva,Nenhuma,3,Não,Indiferente,1.0,1.0,Não,True,False,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,erinmoody@example.org,44.0,Feminino,sdv-pii-4loa9,sdv-pii-7lp9v,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,5.0,1.0,1,Todos os dias,3,0.0,2.0,1.0,3.0,3.0,Positiva,Nenhuma,2,Sim,Indiferente,0.0,3.0,,True,False,False,False,True,False,False,False,False,False,False
2024-11-16 08:56:56,wyoung@example.org,60.0,Feminino,sdv-pii-1xusm,sdv-pii-mn9y9,Cisgênero (é o sexo que nasceu),Sim,Até 20 mil,Sim,Católico,1.0,3.0,2,Até 4 vezes,3,4.0,1.0,1.0,4.0,4.0,Positiva,Nenhuma,3,Não,Indiferente,0.0,1.0,,True,True,False,False,False,False,False,False,False,False,False
2024-11-16 19:27:42,kevin62@example.net,31.0,Feminino,sdv-pii-zv5pw,sdv-pii-0v4ya,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Católico,5.0,3.0,2,Até 4 vezes,3,2.0,3.0,4.0,4.0,5.0,Positiva,Nenhuma,3,Não,Indiferente,1.0,5.0,,False,False,True,False,False,False,True,False,False,False,False
2024-11-16 08:56:56,gina85@example.net,26.0,Feminino,sdv-pii-35t5v,sdv-pii-motib,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Não,Evangélico,4.0,2.0,2,Até 4 vezes,1,0.0,3.0,1.0,4.0,2.0,Positiva,Nenhuma,3,Sim,Penso sobre a critica,3.0,3.0,Não,True,False,False,False,False,False,False,False,False,False,False
2024-11-16 09:48:58,james93@example.net,60.0,Feminino,sdv-pii-ykj5r,sdv-pii-uhizf,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Creio em Deus,5.0,5.0,5,Todos os dias,3,1.0,2.0,2.0,4.0,3.0,Positiva,Nenhuma,3,Sim,Triste,0.0,2.0,,False,True,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,hortonpaul@example.net,56.0,Feminino,sdv-pii-h882y,sdv-pii-b27o3,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Não,Evangélico,3.0,3.0,1,Todos os dias,5,0.0,3.0,2.0,5.0,3.0,,Muita,3,Não,Indiferente,3.0,3.0,,False,False,True,True,False,False,False,False,False,False,False
2024-11-16 17:14:31,ccox@example.com,29.0,Feminino,sdv-pii-lc274,sdv-pii-ohm0y,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,5.0,3.0,1,Nenhuma,3,,4.0,1.0,2.0,3.0,Positiva,Nenhuma,4,Sim,Indiferente,0.0,2.0,Não,False,True,True,False,False,False,False,False,False,False,False
2024-11-16 18:37:43,ian95@example.com,25.0,Feminino,sdv-pii-ev8dt,sdv-pii-k6el4,Cisgênero (é o sexo que nasceu),Sim,Até 20 mil,Sim,Católico,1.0,4.0,3,Nenhuma,2,0.0,1.0,1.0,4.0,5.0,Positiva,Nenhuma,2,Não,Indiferente,2.0,3.0,,True,True,True,False,True,False,False,False,False,False,False
2024-11-16 08:56:56,woodwardnicole@example.net,33.0,Feminino,sdv-pii-c9ngz,sdv-pii-h6dfo,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Católico,4.0,2.0,1,Todos os dias,3,0.0,1.0,1.0,5.0,3.0,Positiva,Nenhuma,3,Não,,2.0,4.0,,False,False,False,False,False,False,False,False,False,False,False
2024-11-16 11:48:59,stephenjackson@example.com,60.0,Feminino,sdv-pii-rk7a3,sdv-pii-5b3ti,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Católico,6.0,3.0,5,Até 8 vezes,2,3.0,3.0,1.0,4.0,2.0,Positiva,Muita,3,Sim,Indiferente,0.0,5.0,,False,False,True,True,False,False,False,False,False,False,False
2024-11-16 08:56:56,jwiley@example.org,38.0,Feminino,sdv-pii-kbr6b,sdv-pii-bb592,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,4.0,4.0,3,Até 4 vezes,1,2.0,3.0,1.0,2.0,2.0,,Nenhuma,3,Sim,Indiferente,0.0,1.0,Não,True,False,False,False,False,False,True,False,False,False,False
2024-11-16 08:56:56,kevinkoch@example.org,37.0,Feminino,sdv-pii-dew85,sdv-pii-iuabk,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Católico,5.0,3.0,3,Até 4 vezes,5,0.0,4.0,4.0,5.0,2.0,Negativa,Nenhuma,1,Sim,Indiferente,0.0,0.0,,False,True,False,False,False,False,False,False,False,False,False
2024-11-16 10:26:17,esingleton@example.com,28.0,Feminino,sdv-pii-sk1zy,sdv-pii-78ds6,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,,4.0,2.0,1,Até 4 vezes,1,0.0,3.0,1.0,3.0,2.0,Negativa,Nenhuma,3,Sim,Indiferente,,3.0,,False,False,False,False,False,False,True,False,False,False,True
2024-11-17 06:30:48,sanchezscott@example.org,26.0,Feminino,sdv-pii-9nitp,,Não binário,Sim,Até 3 mil,Sim,,1.0,,1,Todos os dias,2,0.0,0.0,1.0,3.0,3.0,Positiva,As vezes insônia ,4,Sim,Indiferente,1.0,4.0,,False,False,True,False,False,False,False,False,False,False,False
2024-11-16 18:05:15,rebeccalarson@example.org,40.0,Feminino,sdv-pii-uxati,sdv-pii-ose87,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,2.0,3.0,2,Até 4 vezes,4,1.0,2.0,2.0,3.0,5.0,Positiva,Nenhuma,3,Não,Penso sobre a critica,2.0,1.0,,False,False,False,False,False,False,False,False,False,False,False
2024-11-16 22:21:57,reevesbrandy@example.org,19.0,Feminino,sdv-pii-cnnym,sdv-pii-y2tlz,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,4.0,4.0,2,Até 4 vezes,1,2.0,2.0,2.0,4.0,,Negativa,Muita,3,Não,Penso sobre a critica,3.0,1.0,,True,False,True,False,False,False,False,False,False,False,False
2024-11-16 18:41:55,sarahchang@example.com,41.0,Feminino,sdv-pii-ropcy,sdv-pii-m06s0,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,1.0,2.0,1,Até 8 vezes,4,0.0,1.0,3.0,3.0,5.0,Positiva,Nenhuma,3,Sim,Indiferente,0.0,1.0,Não,True,True,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,holmesbrandon@example.com,59.0,Feminino,sdv-pii-sz1il,sdv-pii-t6zjy,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Não,Católico,5.0,5.0,1,Nenhuma,1,0.0,3.0,1.0,1.0,3.0,Negativa,Nenhuma,3,Não,Triste,,3.0,Não,True,False,False,False,False,False,False,False,False,False,False
2024-11-18 18:59:02,sandovalangela@example.com,60.0,Feminino,sdv-pii-drbzy,sdv-pii-68enp,Cisgênero (é o sexo que nasceu),Sim,Superior 30 mil,Sim,Católico,1.0,3.0,3,Até 4 vezes,2,1.0,2.0,2.0,4.0,2.0,Negativa,Nenhuma,1,Não,Indiferente,2.0,4.0,Sim,False,False,True,False,False,False,False,False,False,False,False
2024-11-16 10:34:12,andersonelizabeth@example.com,60.0,Feminino,sdv-pii-8mab3,sdv-pii-l2hvv,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Católico,6.0,5.0,2,Até 4 vezes,1,0.0,2.0,1.0,3.0,4.0,,Muita,4,Não,Indiferente,0.0,4.0,,True,True,False,True,False,False,False,False,False,False,False
2024-11-16 08:56:56,figueroariley@example.com,24.0,Feminino,sdv-pii-se9fn,sdv-pii-qyxm0,Não binário,Sim,Até 5 mil,Sim,Católico,5.0,3.0,1,Todos os dias,5,1.0,0.0,4.0,4.0,5.0,Positiva,Muita,4,Não,Indiferente,1.0,2.0,,False,False,True,False,False,False,True,False,False,False,False
2024-11-16 17:24:26,smithalex@example.net,60.0,Feminino,sdv-pii-rtknj,sdv-pii-s25ya,Cisgênero (é o sexo que nasceu),Sim,,Sim,Evangélico,5.0,5.0,4,Até 4 vezes,1,2.0,0.0,3.0,4.0,3.0,Positiva,Muita,3,Não,Penso sobre a critica,1.0,1.0,Não,False,True,False,False,True,False,False,False,False,False,False
2024-11-17 23:57:12,banderson@example.com,44.0,Feminino,sdv-pii-zoeql,sdv-pii-zzy08,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,1.0,1.0,3,Até 4 vezes,2,0.0,2.0,4.0,2.0,2.0,Positiva,As vezes insônia ,4,Sim,Indiferente,3.0,1.0,,False,True,True,True,False,False,False,False,False,False,False
2024-11-16 08:56:56,megantorres@example.com,38.0,Feminino,sdv-pii-ykrsb,sdv-pii-aztuv,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,1.0,2.0,3,Até 4 vezes,1,1.0,3.0,1.0,,5.0,Positiva,Nenhuma,3,Não,Penso sobre a critica,1.0,5.0,,True,False,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,cynthiacruz@example.com,19.0,Feminino,sdv-pii-kwg5s,sdv-pii-qvtaf,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Católico,4.0,3.0,2,Até 4 vezes,5,2.0,2.0,2.0,2.0,5.0,Positiva,Quando fico no cel à noite .,3,Sim,Indiferente,3.0,3.0,Não,True,False,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,simmonsandrea@example.net,59.0,Feminino,sdv-pii-2t88t,sdv-pii-61p8o,Cisgênero (é o sexo que nasceu),Não,Até 20 mil,Sim,Evangélico,1.0,3.0,5,Até 4 vezes,5,,5.0,2.0,4.0,3.0,Positiva,Nenhuma,3,Sim,Estressado,3.0,1.0,,False,False,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,rgarrett@example.org,57.0,Feminino,sdv-pii-2bofq,sdv-pii-04wuv,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,,2.0,2,Até 8 vezes,3,2.0,0.0,2.0,,4.0,Negativa,Nenhuma,2,Não,Ansioso,,1.0,,False,False,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,lhale@example.net,60.0,Feminino,sdv-pii-7gt8j,sdv-pii-155ep,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Católico,3.0,2.0,3,Até 4 vezes,3,3.0,0.0,1.0,5.0,2.0,Positiva,Nenhuma,3,Sim,Indiferente,0.0,3.0,,True,False,False,False,False,False,False,False,False,False,False
2024-11-16 11:21:46,ysmith@example.com,43.0,Feminino,sdv-pii-fit00,sdv-pii-knvl0,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Evangélico,10.0,4.0,4,Nenhuma,5,2.0,1.0,1.0,5.0,2.0,Negativa,Nenhuma,3,Não,Indiferente,0.0,1.0,Sim,True,False,True,True,True,False,False,False,False,False,False
2024-11-16 08:56:56,garyperkins@example.org,21.0,Feminino,sdv-pii-tw4r0,sdv-pii-gdiuh,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,4.0,1.0,3,Todos os dias,2,0.0,2.0,1.0,3.0,3.0,Positiva,Nenhuma,3,Sim,Penso sobre a critica,1.0,4.0,,False,False,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,richardsimpson@example.org,54.0,Feminino,sdv-pii-qte9c,sdv-pii-phu4m,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Evangélico,4.0,3.0,2,Nenhuma,3,1.0,2.0,2.0,3.0,2.0,Positiva,Nenhuma,3,Não,Indiferente,1.0,1.0,,False,True,True,False,False,False,False,False,False,False,False
2024-11-17 10:03:22,zachary72@example.net,55.0,Feminino,sdv-pii-c555u,sdv-pii-5lefb,Cisgênero (é o sexo que nasceu),Não,Atè 10 mil,Sim,Evangélico,2.0,1.0,1,Até 4 vezes,4,1.0,5.0,1.0,2.0,5.0,Positiva,As vezes,3,Não,Indiferente,2.0,3.0,,True,False,False,False,False,False,False,False,False,True,False
2024-11-16 08:56:56,vincentmary@example.com,27.0,Feminino,sdv-pii-xzo3k,sdv-pii-oqzca,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Católico,3.0,3.0,3,Todos os dias,2,3.0,4.0,1.0,3.0,5.0,Positiva,Muita,3,Sim,Indiferente,2.0,5.0,Não,True,True,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,rachelrusso@example.com,41.0,Feminino,sdv-pii-adx61,sdv-pii-u66n5,Cisgênero (é o sexo que nasceu),Sim,,Não,Evangélico,5.0,,3,Até 4 vezes,2,1.0,2.0,1.0,4.0,2.0,Negativa,Nenhuma,3,Não,Penso sobre a critica,3.0,5.0,Não,False,False,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,henrymatthew@example.com,53.0,Feminino,sdv-pii-fe14e,sdv-pii-g7eq8,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Evangélico,5.0,3.0,3,Até 4 vezes,3,2.0,4.0,1.0,3.0,3.0,Positiva,Muita,1,Sim,Ansioso,1.0,,,True,True,False,False,False,False,False,False,False,False,False
2024-11-16 14:05:10,simmonsfrank@example.com,19.0,Feminino,sdv-pii-8j2wo,sdv-pii-wnb7r,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Não,Católico,6.0,2.0,1,Todos os dias,4,2.0,3.0,1.0,3.0,5.0,Positiva,Nenhuma,3,Não,Indiferente,0.0,5.0,,False,False,True,False,True,False,False,False,False,False,False
2024-11-16 08:56:56,eharvey@example.org,30.0,Feminino,sdv-pii-h1onm,sdv-pii-ix7qi,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Outros,5.0,1.0,2,Nenhuma,3,1.0,4.0,1.0,1.0,4.0,Positiva,Nenhuma,3,Sim,Indiferente,,0.0,,False,False,True,False,False,False,False,False,False,False,False
2024-11-16 11:22:00,scott29@example.net,19.0,Feminino,sdv-pii-6cgzk,sdv-pii-rk3nd,Cisgênero (é o sexo que nasceu),Sim,,Sim,Evangélico,4.0,3.0,3,Até 4 vezes,1,2.0,4.0,3.0,5.0,3.0,Negativa,Muita,4,Não,Indiferente,1.0,3.0,,False,True,False,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,anthony48@example.com,45.0,Feminino,sdv-pii-qw813,sdv-pii-k5p6w,Cisgênero (é o sexo que nasceu),Não,Atè 10 mil,Sim,Católico,1.0,4.0,3,Todos os dias,3,0.0,3.0,3.0,5.0,5.0,Positiva,Nenhuma,3,Sim,Indiferente,0.0,1.0,,True,False,True,False,False,False,False,False,False,False,False
2024-11-16 08:56:56,johnsimmons@example.org,35.0,Feminino,sdv-pii-vokl5,sdv-pii-yrhq9,Cisgênero (é o sexo que nasceu),Não,,Não,Evangélico,1.0,5.0,3,Todos os dias,1,0.0,2.0,1.0,4.0,5.0,Negativa,Nenhuma,3,Não,Penso sobre a critica,3.0,3.0,Não,False,False,False,False,False,False,False,False,False,False,False
2024-11-16 10:14:30,danielle72@example.com,37.0,Feminino,sdv-pii-4frtl,sdv-pii-49hpp,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Católico,2.0,1.0,5,Até 4 vezes,2,0.0,1.0,1.0,3.0,4.0,Negativa,Nenhuma,3,Sim,Indiferente,0.0,,,True,False,True,True,False,False,False,False,False,False,False
2024-11-17 21:31:23,darrell39@example.org,60.0,Feminino,sdv-pii-7tth3,sdv-pii-6hn84,Cisgênero (é o sexo que nasceu),Sim,Até 20 mil,Sim,Evangélico,1.0,1.0,5,Até 8 vezes,5,1.0,2.0,1.0,4.0,3.0,Positiva,Nenhuma,4,Sim,Indiferente,,3.0,,True,False,True,False,False,False,False,False,False,False,False
2024-11-16 19:34:57,kellymatthew@example.net,60.0,Feminino,sdv-pii-8d983,sdv-pii-xvhkn,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,nenhuma,3.0,2.0,1,Até 4 vezes,1,0.0,1.0,2.0,5.0,3.0,Positiva,Nenhuma,4,Não,Indiferente,0.0,3.0,,False,True,True,False,False,False,False,False,False,False,False
2024-11-17 03:08:47,hpeterson@example.com,60.0,Feminino,sdv-pii-sng58,sdv-pii-8bcyy,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Não,Evangélico,1.0,2.0,3,Nenhuma,2,0.0,1.0,1.0,5.0,5.0,Positiva,Muita,3,Não,Penso sobre a critica,0.0,1.0,Não,False,True,True,False,False,True,False,False,False,False,False
2024-11-16 16:55:05,breannamartinez@example.net,60.0,Feminino,sdv-pii-tt9kl,sdv-pii-eqs2v,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,4.0,3.0,2,Todos os dias,3,1.0,5.0,1.0,4.0,3.0,Positiva,Nenhuma,3,Não,Indiferente,1.0,2.0,,True,True,False,False,False,False,False,False,False,False,True
