,Carimbo de data/hora,Endereço de e-mail,Qual é a sua idade?,Gênero,Quais plataformas de mídia social você costuma usar?,Cidade onde Mora,Sexo,Está empregado,Qual sua renda mensal bruta para custo de vida,Você têm religião?,Qual sua religião?,Qual é o tempo médio que você passa nas redes sociais todos os dias em horas?,"Numa escala de 1 a 5, quão facilmente você se distrai?  (Sendo 1 pouco e 5 muito)  ",Você acha difícil se concentrar nas coisas?    ,Pratica esporte com que frequência mensal?,Com que frequência você se distrai com as redes sociais quando está ocupado fazendo alguma coisa?,Com que frequência você se sente deprimido ou está deprimido?    ,Com que frequência você usa mídias sociais sem um propósito específico?,"Numa escala de 1 a 5, com que frequência você se compara a outras pessoas de sucesso através do uso das redes sociais?",Como você se sente quando vê publicações de pessoas mostrando vidas aparentemente perfeitas?,"Como você se sente ao receber poucos ""likes"" em suas postagens?",Você sente que o uso das redes sociais impacta seu humor de forma positiva ou negativa?,Dificuldade para dormir,Qual o impacto que você acredita que as redes sociais causam em você? (sendo 1 muito negativo e 5 muito positivo ),Você acha que passa mais tempo nas redes sociais do que gostaria? ,Como você reage quando vê comentários negativos ou críticas em suas postagens?,"Com que frequência você busca validação por meio de ""curtidas"" ou outros recursos das redes sociais?",Com que frequência você usa mídias sociais sem um propósito específico? ,Você já experimentou sentimentos de inveja ou inferioridade ao se comparar com outras pessoas nas redes? (Ex.: Aquele momento em que você abre a rede social do amigo e pensa dei errado para caramba),Já foi diagnosticado por um profissional com algum dos itens: [Nenhum],Já foi diagnosticado por um profissional com algum dos itens: [Depressão],Já foi diagnosticado por um profissional com algum dos itens: [Ansiedade],Já foi diagnosticado por um profissional com algum dos itens: [Estresse],Já foi diagnosticado por um profissional com algum dos itens: [TDAH],Já foi diagnosticado por um profissional com algum dos itens: [Transtorno Bipolar],Já foi diagnosticado por um profissional com algum dos itens: [Transtorno de ansiedade social :],"Já foi diagnosticado por um profissional com algum dos itens: [Fobia de Perda de Conexão ( Ansiedade relacionada à ausência de acesso ao celular ou redes sociais, causando angústia e desconforto.]",Já foi diagnosticado por um profissional com algum dos itens: [Transtorno Obsessivo-Compulsivo (TOC)],Já foi diagnosticado por um profissional com algum dos itens: [Transtorno de Estresse Pós-Traumático (TEPT)],Já foi diagnosticado por um profissional com algum dos itens: [Dislexia]
1221,16/11/2024 14:16:04,snorton@example.org,60.0,Masculino,sdv-pii-p0nyh,sdv-pii-3h5i1,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Católico,1.0,2.0,1,Nenhuma,4,3.0,5.0,1.0,4.0,2.0,Negativa,Nenhuma,3,Não,Penso sobre a critica,,4.0,,True,True,False,True,False,False,False,False,False,False,False
1222,16/11/2024 22:44:29,nicholas57@example.org,48.0,Masculino,sdv-pii-5j9s8,,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Católico,2.0,1.0,2,Nenhuma,2,3.0,2.0,2.0,3.0,2.0,Negativa,Muita,2,Não,Indiferente,2.0,,,False,True,True,True,False,False,False,False,False,False,False
1223,16/11/2024 08:56:56,wnelson@example.org,49.0,Masculino,sdv-pii-ulhbg,sdv-pii-1rhqm,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,4.0,3.0,4,Até 8 vezes,5,4.0,3.0,2.0,3.0,,Positiva,Nenhuma,4,Sim,Indiferente,0.0,1.0,Não,True,True,True,False,False,False,False,False,False,False,False
1224,16/11/2024 17:28:56,lauren76@example.com,21.0,Masculino,sdv-pii-ulrjq,sdv-pii-lhkdc,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,4.0,,3,Até 4 vezes,1,0.0,,2.0,3.0,5.0,Negativa,Nenhuma,3,Não,Indiferente,0.0,3.0,Não,False,True,False,False,False,False,False,False,False,False,False
1225,16/11/2024 13:14:48,wclark@example.com,57.0,Masculino,sdv-pii-cesve,sdv-pii-lpy8q,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,1.0,3.0,3,Nenhuma,1,2.0,5.0,1.0,5.0,1.0,Positiva,Muita,2,Sim,,1.0,1.0,Não,True,True,True,False,False,False,False,False,False,False,False
1226,16/11/2024 08:56:56,pamelafigueroa@example.net,41.0,Masculino,sdv-pii-abnbo,sdv-pii-59icn,Cisgênero (é o sexo que nasceu),Sim,Até 20 mil,Sim,Católico,5.0,4.0,3,Todos os dias,4,0.0,2.0,2.0,4.0,2.0,Positiva,Nenhuma,4,Sim,Indiferente,2.0,4.0,Não,True,False,True,True,False,False,False,False,False,False,False
1227,17/11/2024 19:15:06,andrea95@example.net,43.0,Feminino,sdv-pii-ecw3b,sdv-pii-4an72,Não binário,Sim,,Sim,Católico,6.0,2.0,2,Até 8 vezes,3,3.0,4.0,1.0,4.0,3.0,Positiva,As vezes,3,Não,Indiferente,2.0,3.0,,False,False,False,False,False,False,False,False,False,False,False
1228,16/11/2024 08:56:56,hprince@example.com,36.0,Masculino,sdv-pii-wy2t2,sdv-pii-ubgyi,Cisgênero (é o sexo que nasceu),Não,Atè 10 mil,Sim,Evangélico,5.0,3.0,2,Nenhuma,1,0.0,5.0,1.0,3.0,5.0,Positiva,Nenhuma,3,Sim,Indiferente,0.0,1.0,Não,False,True,False,False,False,False,False,False,False,False,False
1229,16/11/2024 08:56:56,kristibrown@example.org,56.0,Masculino,sdv-pii-enqoa,sdv-pii-tq8k3,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,2.0,3.0,2,Todos os dias,3,2.0,2.0,2.0,1.0,1.0,Negativa,Muita,3,Não,Indiferente,1.0,5.0,Sim,False,False,False,False,False,True,False,False,False,False,False
1230,16/11/2024 15:37:17,swansonchristine@example.net,29.0,Feminino,sdv-pii-cz9t3,sdv-pii-2clko,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,,Evangélico,1.0,3.0,1,Até 4 vezes,3,0.0,3.0,1.0,3.0,5.0,Positiva,Nenhuma,3,Sim,Indiferente,0.0,1.0,,True,False,False,False,False,False,False,False,False,False,False
1231,16/11/2024 08:56:56,andrealowe@example.org,41.0,Intersexo (popularmente conhecido como Hermafrodita),sdv-pii-ltw92,sdv-pii-1bw7h,Cisgênero (é o sexo que nasceu),Não,Até 3 mil,Não,Católico,5.0,2.0,2,Até 8 vezes,1,1.0,2.0,1.0,5.0,1.0,Positiva,Nenhuma,3,Sim,Penso sobre a critica,0.0,2.0,Não,True,False,True,False,False,False,False,False,False,False,False
1232,16/11/2024 16:15:33,daniel81@example.org,37.0,Masculino,sdv-pii-wze8s,sdv-pii-uiqml,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Não,Evangélico,1.0,3.0,1,Até 4 vezes,1,,5.0,1.0,3.0,3.0,Negativa,Nenhuma,3,Sim,Ansioso,0.0,4.0,,False,True,True,True,True,False,False,False,False,False,False
1233,16/11/2024 11:02:08,jason18@example.org,47.0,Masculino,sdv-pii-rh0wq,sdv-pii-oyibt,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,5.0,2.0,5,Até 4 vezes,3,2.0,3.0,1.0,3.0,5.0,Positiva,Nenhuma,3,Não,Indiferente,0.0,3.0,Não,True,False,True,False,False,True,True,False,True,False,True
1234,16/11/2024 11:24:36,robertlewis@example.org,33.0,Masculino,sdv-pii-bry21,sdv-pii-805ia,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Evangélico,1.0,4.0,3,Até 4 vezes,1,0.0,3.0,2.0,2.0,4.0,Positiva,Nenhuma,4,Não,Indiferente,0.0,2.0,,True,False,True,False,False,False,False,False,False,False,False
1235,16/11/2024 08:56:56,jford@example.org,19.0,Masculino,sdv-pii-a0ynv,,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Católico,3.0,3.0,4,Todos os dias,1,0.0,2.0,,4.0,5.0,Positiva,Nenhuma,4,Não,Triste,1.0,0.0,Não,False,True,True,True,False,False,False,False,False,False,False
1236,17/11/2024 01:40:51,smithjeremy@example.org,48.0,Masculino,sdv-pii-iw20a,sdv-pii-4o93n,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,4.0,3.0,1,Até 4 vezes,3,0.0,1.0,1.0,4.0,4.0,,Nenhuma,3,Não,Indiferente,1.0,5.0,,False,False,False,False,False,False,False,False,False,False,True
1237,16/11/2024 08:56:56,natalie95@example.org,49.0,Masculino,sdv-pii-2v1t0,sdv-pii-wk7aj,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Católico,4.0,5.0,1,Até 4 vezes,1,0.0,1.0,1.0,5.0,2.0,Positiva,Muita,3,Não,Triste,2.0,1.0,,False,False,True,False,True,False,False,False,False,False,False
1238,16/11/2024 16:46:42,jcastro@example.org,53.0,Masculino,sdv-pii-9gxcd,sdv-pii-os8dc,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Outros,1.0,4.0,2,Até 8 vezes,3,3.0,2.0,2.0,4.0,3.0,Positiva,Nenhuma,4,Não,Triste,0.0,3.0,Não,False,False,True,False,False,False,False,False,False,False,False
1239,16/11/2024 09:42:51,vkim@example.org,46.0,Masculino,sdv-pii-ezg67,sdv-pii-q7zz5,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,3.0,,2,Até 4 vezes,4,0.0,3.0,2.0,4.0,4.0,Negativa,Muita,5,Sim,Triste,1.0,4.0,,False,False,False,False,False,False,False,False,False,False,False
1240,16/11/2024 08:56:56,whitetanya@example.com,19.0,Feminino,sdv-pii-wkdmn,sdv-pii-pi4kj,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,5.0,3.0,1,Nenhuma,1,2.0,3.0,2.0,4.0,5.0,Positiva,Nenhuma,3,Não,Indiferente,,3.0,,False,True,True,False,False,False,False,False,False,False,True
1241,16/11/2024 08:56:56,samantha60@example.com,19.0,Feminino,sdv-pii-l3sey,sdv-pii-ig6re,Cisgênero (é o sexo que nasceu),Sim,Superior 30 mil,Sim,Evangélico,4.0,4.0,1,Nenhuma,2,3.0,0.0,,4.0,5.0,Positiva,Muita,1,Sim,Indiferente,1.0,2.0,Não,False,False,True,False,False,False,False,False,False,False,False
1242,18/11/2024 03:33:26,stricklandjonathan@example.com,60.0,Feminino,sdv-pii-obkva,sdv-pii-8yah4,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,5.0,4.0,5,Nenhuma,3,0.0,2.0,1.0,4.0,4.0,Positiva,Nenhuma,5,Sim,Penso sobre a critica,1.0,5.0,Sim,True,False,True,False,False,False,False,False,False,False,False
1243,16/11/2024 09:35:08,lwillis@example.net,20.0,Feminino,sdv-pii-vr8n4,sdv-pii-pxsb7,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,2.0,1.0,3,Nenhuma,4,0.0,2.0,1.0,3.0,5.0,Negativa,Nenhuma,3,Sim,Indiferente,3.0,1.0,,True,False,True,False,False,False,True,False,True,False,False
1244,16/11/2024 15:26:43,tshields@example.com,58.0,Feminino,sdv-pii-8ekc8,sdv-pii-vc4a2,Cisgênero (é o sexo que nasceu),Sim,Até 20 mil,Sim,Católico,6.0,4.0,3,Todos os dias,4,,2.0,,5.0,2.0,Positiva,Nenhuma,5,Sim,Indiferente,0.0,4.0,,False,False,False,False,False,False,False,False,False,False,False
1245,16/11/2024 20:17:18,uchavez@example.org,19.0,Masculino,sdv-pii-kcehd,sdv-pii-wymu7,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Sim,Evangélico,4.0,2.0,1,Até 4 vezes,4,2.0,5.0,1.0,4.0,5.0,,Nenhuma,3,Sim,Penso sobre a critica,1.0,0.0,Sim,False,False,True,False,False,False,False,False,False,False,False
1246,16/11/2024 12:28:39,vsilva@example.com,21.0,Masculino,sdv-pii-aoukj,sdv-pii-vccbk,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,3.0,5.0,3,Todos os dias,1,0.0,4.0,4.0,5.0,5.0,Positiva,Nenhuma,3,Sim,Penso sobre a critica,1.0,0.0,,False,True,True,False,False,False,False,False,False,False,False
1247,16/11/2024 08:56:56,richardramirez@example.org,59.0,Masculino,sdv-pii-r93g5,sdv-pii-q392e,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Não,Outros,1.0,,4,Todos os dias,3,0.0,2.0,1.0,5.0,3.0,Positiva,Nenhuma,3,Sim,Indiferente,0.0,5.0,Não,False,True,True,False,True,False,False,False,False,False,False
1248,16/11/2024 08:56:56,joshuagriffith@example.org,42.0,Masculino,sdv-pii-7v6hy,sdv-pii-2r97s,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,5.0,5.0,1,Até 4 vezes,1,0.0,3.0,1.0,3.0,5.0,Positiva,Nenhuma,2,Não,Indiferente,1.0,1.0,,False,True,True,False,False,False,False,False,False,False,False
1249,16/11/2024 08:56:56,vroberts@example.org,25.0,Masculino,sdv-pii-pvd63,sdv-pii-n8zym,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Não,Evangélico,1.0,1.0,2,Até 4 vezes,2,0.0,2.0,2.0,5.0,2.0,Negativa,Nenhuma,3,Sim,Indiferente,0.0,3.0,,True,False,True,False,True,False,False,False,False,False,False
1250,16/11/2024 08:56:56,nstevens@example.org,32.0,Masculino,sdv-pii-3esjb,sdv-pii-rc0og,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Católico,6.0,2.0,3,Até 4 vezes,4,1.0,3.0,1.0,2.0,5.0,Positiva,Nenhuma,3,Não,Indiferente,2.0,1.0,,True,True,True,False,True,False,False,False,True,False,False
1251,18/11/2024 21:19:23,richard47@example.net,31.0,Feminino,sdv-pii-lmkzb,sdv-pii-pxcgk,Cisgênero (é o sexo que nasceu),Sim,Superior 30 mil,Sim,,4.0,1.0,1,Até 4 vezes,1,3.0,3.0,,2.0,5.0,Positiva,Nenhuma,3,Não,Indiferente,2.0,5.0,,False,False,False,True,False,False,False,False,False,False,False
1252,16/11/2024 08:56:56,ncaldwell@example.org,56.0,Masculino,sdv-pii-8lrey,sdv-pii-cy2w4,Cisgênero (é o sexo que nasceu),Sim,,Não,Evangélico,3.0,,2,Todos os dias,2,1.0,2.0,1.0,1.0,3.0,Positiva,Nenhuma,3,Sim,Indiferente,0.0,0.0,Não,False,False,False,False,False,False,False,False,False,False,False
1253,16/11/2024 08:56:56,pking@example.org,60.0,Masculino,sdv-pii-x26g3,sdv-pii-cffui,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Católico,2.0,3.0,1,Até 4 vezes,5,1.0,4.0,2.0,4.0,1.0,Positiva,As vezes,4,Sim,Indiferente,,2.0,,False,True,True,False,False,False,False,False,False,False,False
1254,16/11/2024 13:00:36,kellynixon@example.org,42.0,Masculino,sdv-pii-ak1v6,sdv-pii-ftmb0,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,2.0,3.0,3,Até 4 vezes,1,0.0,1.0,4.0,4.0,1.0,Positiva,Nenhuma,3,Sim,Indiferente,1.0,0.0,,True,True,False,False,False,False,False,False,False,False,False
1255,16/11/2024 08:56:56,lpotter@example.net,60.0,Masculino,sdv-pii-iryh3,sdv-pii-wpf04,Cisgênero (é o sexo que nasceu),Não,Até 3 mil,Sim,Evangélico,4.0,5.0,2,Todos os dias,3,3.0,3.0,1.0,4.0,4.0,Positiva,Muita,4,Não,Indiferente,0.0,2.0,,False,False,False,False,False,False,False,False,False,False,False
1256,18/11/2024 11:14:43,emmamorgan@example.com,48.0,Masculino,sdv-pii-awkjc,sdv-pii-4hpdo,Cisgênero (é o sexo que nasceu),Sim,Até 3 mil,Sim,Católico,1.0,4.0,3,Nenhuma,1,2.0,3.0,1.0,4.0,5.0,,Nenhuma,4,Não,,0.0,1.0,Não,True,False,True,False,True,False,False,False,False,False,False
1257,16/11/2024 08:56:56,zsoto@example.com,40.0,Masculino,sdv-pii-nvlpd,sdv-pii-j262t,Cisgênero (é o sexo que nasceu),Sim,Superior 30 mil,Sim,Católico,2.0,3.0,3,Todos os dias,4,2.0,1.0,4.0,3.0,5.0,Negativa,Muita,1,Sim,Indiferente,1.0,1.0,Sim,False,False,False,False,False,False,False,False,False,False,False
1258,16/11/2024 12:39:04,robertkeller@example.com,53.0,Masculino,sdv-pii-0gwrv,sdv-pii-7d7m1,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Sim,Evangélico,5.0,4.0,1,Até 4 vezes,5,3.0,4.0,3.0,,5.0,Positiva,As vezes insônia ,3,Sim,Indiferente,0.0,2.0,,True,True,True,False,False,False,False,False,False,False,False
1259,16/11/2024 19:36:06,xhood@example.com,40.0,Masculino,sdv-pii-10kl3,sdv-pii-yxzs9,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Católico,4.0,4.0,1,Até 4 vezes,3,0.0,2.0,1.0,4.0,3.0,Positiva,Muita,3,Sim,Indiferente,0.0,3.0,,False,False,False,False,False,True,False,False,False,False,False
1260,16/11/2024 10:19:12,ianjackson@example.net,60.0,Masculino,sdv-pii-f222a,sdv-pii-mz8kq,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,2.0,3.0,2,Até 4 vezes,3,1.0,2.0,1.0,3.0,5.0,Positiva,Nenhuma,3,Não,Indiferente,2.0,1.0,,True,False,True,False,False,False,False,False,False,False,False
1261,18/11/2024 00:14:54,kellycarlson@example.com,33.0,Masculino,sdv-pii-drwnw,sdv-pii-6jjgo,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Não,Evangélico,1.0,3.0,5,Até 8 vezes,2,0.0,2.0,1.0,3.0,3.0,Positiva,Nenhuma,3,Não,Triste,0.0,4.0,Sim,False,False,True,False,False,False,False,False,True,False,False
1262,16/11/2024 08:56:56,yhall@example.com,43.0,Masculino,sdv-pii-9igog,sdv-pii-dl511,Não binário,Sim,Até 5 mil,Sim,Outros,4.0,1.0,2,Até 4 vezes,3,1.0,1.0,1.0,4.0,4.0,Positiva,Muita,4,Não,Triste,2.0,,Sim,True,True,False,False,False,False,False,False,False,False,False
1263,16/11/2024 08:56:56,luis45@example.org,56.0,Masculino,sdv-pii-jhkzn,sdv-pii-cmg1t,Cisgênero (é o sexo que nasceu),Sim,Superior 30 mil,Sim,Evangélico,4.0,5.0,2,Todos os dias,3,1.0,5.0,1.0,4.0,5.0,Positiva,Nenhuma,3,Sim,Penso sobre a critica,1.0,0.0,,False,True,True,False,False,False,True,False,False,False,False
1264,16/11/2024 08:56:56,ericahoward@example.net,57.0,Feminino,sdv-pii-f99l8,sdv-pii-znr6s,Cisgênero (é o sexo que nasceu),Não,,Sim,Evangélico,5.0,2.0,3,Até 4 vezes,2,4.0,3.0,1.0,2.0,1.0,Positiva,Muita,3,Sim,Indiferente,1.0,3.0,,False,False,False,False,True,False,False,False,False,False,False
1265,16/11/2024 08:56:56,cassandrahernandez@example.com,60.0,Feminino,sdv-pii-phtzm,sdv-pii-ncbug,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Não,Evangélico,4.0,3.0,4,Todos os dias,2,0.0,4.0,1.0,,4.0,Negativa,Nenhuma,3,Sim,Indiferente,0.0,1.0,Não,True,False,False,False,False,False,False,False,False,False,False
1266,16/11/2024 08:56:56,austin39@example.net,31.0,Masculino,sdv-pii-xijuk,sdv-pii-m660i,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,5.0,4.0,1,Nenhuma,3,1.0,4.0,1.0,3.0,3.0,Positiva,Muita,4,Sim,Penso sobre a critica,0.0,5.0,,False,True,True,False,True,False,False,False,False,False,False
1267,17/11/2024 03:34:23,matthew71@example.org,34.0,Masculino,sdv-pii-cbe5i,sdv-pii-j70z8,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,5.0,3.0,3,Até 8 vezes,1,0.0,2.0,4.0,1.0,5.0,Positiva,Nenhuma,3,Não,Penso sobre a critica,1.0,0.0,Não,False,False,True,False,False,False,False,False,False,False,False
1268,16/11/2024 08:56:56,pamelaskinner@example.org,58.0,Feminino,sdv-pii-9a1qh,sdv-pii-99dhq,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Não,Evangélico,2.0,4.0,4,Nenhuma,1,0.0,2.0,5.0,3.0,,Positiva,As vezes,3,Sim,Penso sobre a critica,3.0,1.0,,False,False,True,False,False,False,False,False,True,False,False
1269,16/11/2024 08:56:56,theresapalmer@example.com,60.0,Masculino,sdv-pii-rej6g,sdv-pii-pw4kt,Cisgênero (é o sexo que nasceu),Sim,Superior 30 mil,Sim,Evangélico,3.0,5.0,2,Até 8 vezes,1,1.0,2.0,1.0,5.0,5.0,Positiva,Muita,3,Sim,Indiferente,0.0,3.0,,False,True,True,True,True,False,False,False,False,False,False
1270,16/11/2024 08:56:56,lopezjacob@example.net,60.0,Masculino,sdv-pii-njl1o,sdv-pii-rehdy,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Sim,Evangélico,4.0,3.0,1,Até 4 vezes,1,1.0,5.0,1.0,3.0,3.0,Positiva,Nenhuma,3,Sim,Triste,0.0,1.0,,False,True,True,True,False,False,False,False,False,False,False
1271,16/11/2024 23:18:50,jonathan67@example.net,60.0,Masculino,sdv-pii-cbsf1,sdv-pii-sptpz,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Católico,1.0,5.0,2,Até 4 vezes,1,3.0,2.0,2.0,4.0,3.0,,Nenhuma,5,Sim,Ansioso,2.0,1.0,,False,False,False,False,False,False,True,False,True,False,False
1272,16/11/2024 17:33:58,ralphking@example.net,60.0,Feminino,sdv-pii-8xa21,sdv-pii-buh6r,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Católico,5.0,5.0,3,Nenhuma,5,1.0,3.0,2.0,3.0,3.0,Positiva,Nenhuma,4,Não,Penso sobre a critica,1.0,1.0,Sim,False,True,False,False,False,False,False,False,False,False,False
1273,16/11/2024 17:59:30,whiteheather@example.net,60.0,Masculino,sdv-pii-jeo1i,sdv-pii-37aol,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Católico,7.0,4.0,3,Todos os dias,4,2.0,1.0,3.0,3.0,3.0,,Muita,3,Sim,Penso sobre a critica,1.0,1.0,Sim,True,False,False,True,False,False,False,False,False,False,False
1274,16/11/2024 10:51:29,robertscheryl@example.com,30.0,Feminino,sdv-pii-asj4b,sdv-pii-ypzdk,Cisgênero (é o sexo que nasceu),Sim,,Não,Outros,3.0,2.0,1,Até 4 vezes,3,3.0,0.0,5.0,1.0,,Positiva,Muita,3,Sim,Indiferente,,3.0,,False,False,True,False,False,False,False,False,False,False,False
1275,16/11/2024 15:45:04,robertross@example.org,29.0,Feminino,sdv-pii-lqub2,sdv-pii-5cwvr,Cisgênero (é o sexo que nasceu),Não,Até 3 mil,Sim,,3.0,2.0,1,Todos os dias,3,2.0,3.0,1.0,5.0,5.0,Negativa,Nenhuma,3,Não,Indiferente,1.0,1.0,Não,True,False,True,True,False,False,False,False,False,False,False
1276,16/11/2024 18:03:32,gary32@example.com,29.0,Masculino,sdv-pii-l4vt5,sdv-pii-1dzog,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,4.0,5.0,2,Nenhuma,1,1.0,0.0,1.0,4.0,5.0,Positiva,Nenhuma,3,Não,Indiferente,2.0,3.0,,True,False,True,False,False,False,True,False,False,False,False
1277,16/11/2024 08:56:56,proberson@example.net,48.0,Masculino,sdv-pii-hm2h2,sdv-pii-6mbzj,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,1.0,1.0,1,Nenhuma,1,2.0,3.0,1.0,3.0,1.0,Positiva,Nenhuma,3,Não,,1.0,3.0,,False,False,False,False,False,False,False,False,False,False,False
1278,16/11/2024 09:10:06,brianlarson@example.net,57.0,Feminino,sdv-pii-pgiqa,sdv-pii-7imqm,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Sim,Católico,1.0,4.0,5,Até 8 vezes,1,0.0,0.0,2.0,4.0,3.0,Positiva,Quando fico no cel à noite .,5,Não,Indiferente,0.0,1.0,Não,True,False,True,False,True,False,False,False,False,False,False
1279,16/11/2024 08:56:56,tjohnson@example.net,51.0,Masculino,sdv-pii-pmpfg,sdv-pii-kmyh9,Cisgênero (é o sexo que nasceu),Não,Atè 10 mil,Sim,Evangélico,2.0,5.0,3,Até 4 vezes,3,0.0,3.0,2.0,3.0,2.0,Negativa,Nenhuma,3,Sim,Indiferente,0.0,1.0,,False,False,False,True,False,False,False,False,False,False,False
1280,16/11/2024 08:56:56,rodriguezhelen@example.org,57.0,Masculino,sdv-pii-b2ydb,sdv-pii-ly00f,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,5.0,2.0,1,Até 4 vezes,5,0.0,2.0,5.0,4.0,5.0,Positiva,Nenhuma,3,Não,Penso sobre a critica,0.0,3.0,,False,True,True,False,False,False,False,False,False,False,False
1281,16/11/2024 08:56:56,hnewton@example.com,34.0,Masculino,sdv-pii-x59ba,sdv-pii-3pdru,Cisgênero (é o sexo que nasceu),Não,Superior 30 mil,Sim,Evangélico,3.0,2.0,3,Todos os dias,2,2.0,1.0,1.0,4.0,4.0,Positiva,Nenhuma,4,Não,Indiferente,0.0,1.0,Não,False,False,False,False,False,False,False,False,False,False,False
1282,16/11/2024 09:24:41,johnsonrobert@example.org,35.0,Masculino,sdv-pii-d7t9s,sdv-pii-8323h,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Não,Evangélico,5.0,4.0,2,Nenhuma,4,2.0,2.0,2.0,4.0,5.0,Positiva,Nenhuma,4,Não,Penso sobre a critica,2.0,5.0,Não,True,False,True,False,False,False,False,False,False,False,False
1283,17/11/2024 20:21:24,brandon61@example.net,60.0,Masculino,sdv-pii-d5a9c,sdv-pii-oxewq,Cisgênero (é o sexo que nasceu),Não,Até 5 mil,Sim,Evangélico,1.0,3.0,2,Nenhuma,1,2.0,3.0,5.0,3.0,5.0,Positiva,Nenhuma,5,Sim,Indiferente,,3.0,,False,True,True,False,False,False,False,False,False,False,False
1284,17/11/2024 01:36:40,woodthomas@example.net,55.0,Masculino,sdv-pii-lbogv,sdv-pii-3ldlm,Cisgênero (é o sexo que nasceu),Sim,,Sim,Evangélico,5.0,4.0,1,Até 4 vezes,5,2.0,3.0,1.0,5.0,5.0,Negativa,Quando fico no cel à noite .,3,Não,Indiferente,2.0,3.0,,False,False,False,False,False,False,False,False,False,False,False
1285,16/11/2024 08:56:56,taylorbrittany@example.org,58.0,Masculino,sdv-pii-e33n3,sdv-pii-ehqa1,Cisgênero (é o sexo que nasceu),Sim,Atè 10 mil,Sim,Evangélico,1.0,2.0,3,Até 4 vezes,3,0.0,0.0,1.0,4.0,3.0,Positiva,Nenhuma,3,Não,Estressado,3.0,0.0,,False,False,True,True,False,False,False,False,False,False,False
1286,16/11/2024 08:56:56,wsloan@example.net,60.0,Masculino,sdv-pii-l039f,sdv-pii-t25ow,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Evangélico,1.0,3.0,2,Nenhuma,2,2.0,1.0,1.0,2.0,2.0,Positiva,Nenhuma,3,Sim,Penso sobre a critica,1.0,5.0,,False,False,False,False,False,False,False,False,False,False,False
1287,16/11/2024 08:56:56,aaronmaldonado@example.net,37.0,Masculino,sdv-pii-60bve,sdv-pii-l8x2g,Cisgênero (é o sexo que nasceu),Sim,Até 5 mil,Sim,Católico,1.0,3.0,4,Até 4 vezes,2,0.0,2.0,2.0,3.0,1.0,Positiva,Nenhuma,3,Não,Penso sobre a critica,2.0,3.0,Sim,False,True,True,False,True,False,True,False,False,False,False
